provider_id,provider_name,category,city,area,full_location,latitude,longitude,rating,availability,experience_years,completed_jobs,response_time_minutes,price_range,verified_provider,languages_supported,phone_number,email,created_at
49157,Kathleen Computer Technician Services,Computer Technician,Rawalpindi,Chaklala,"Chaklala, Rawalpindi",29.461378,67.74046,3.3,Available,6,2545,47,Medium,True,"Urdu, Roman Urdu",(988)341-8438,shannon05@rodriguez.com,2022-07-15
49158,Toni AC Technician Services,AC Technician,Islamabad,G-13,"G-13, Islamabad",26.588631,70.06985,3.3,Available,18,100,79,Low,False,Roman Urdu,(321)182-3345x039,lauraclark@richards-campbell.com,2022-12-09
49159,Douglas Mobile Repair Services,Mobile Repair,Lahore,Model Town,"Model Town, Lahore",30.937866,69.465509,3.2,Available,10,1826,116,Low,True,"English, Urdu, Roman Urdu",(694)663-9288x42504,rogerskatrina@schaefer.biz,2024-07-02
49160,James Plumber Services,Plumber,Karachi,Clifton,"Clifton, Karachi",32.991791,70.18352,4.9,Available,3,3661,104,Medium,False,"Urdu, Roman Urdu",001-476-793-8953x015,david56@hotmail.com,2024-10-11
49161,Robert Carpenter Services,Carpenter,Rawalpindi,Chaklala,"Chaklala, Rawalpindi",32.987799,69.981754,3.4,Available,17,2783,93,Low,False,Urdu,(960)150-9735,kirkmoyer@huber.com,2026-01-18
49162,Rhonda Home Tutor Services,Home Tutor,Peshawar,Hayatabad,"Hayatabad, Peshawar",27.251418,68.80693,3.5,Available Soon,12,2865,34,Low,False,"English, Urdu",+1-150-579-7655x48999,hornandrew@sanchez.com,2026-02-25
49163,Cesar Tutor Services,Tutor,Karachi,Korangi,"Korangi, Karachi",29.57384,67.560286,3.1,Offline,10,2662,117,Low,True,English,057-459-1627x40279,mmccall@yahoo.com,2024-10-28
49164,Daniel Home Tutor Services,Home Tutor,Islamabad,F-10,"F-10, Islamabad",24.488025,70.11072,3.2,Available,1,1327,66,High,True,"English, Urdu, Roman Urdu",+1-252-894-0479x992,pamelavaughn@garcia-stanley.net,2025-09-15
49165,Rachel Appliance Repair Services,Appliance Repair,Rawalpindi,PWD,"PWD, Rawalpindi",25.72177,69.532806,4.9,Available,17,3652,97,Medium,False,"English, Urdu, Roman Urdu",233-895-7271x4363,caitlin61@gmail.com,2025-07-17
49166,James Home Tutor Services,Home Tutor,Faisalabad,Madina Town,"Madina Town, Faisalabad",25.670322,67.42524,4.3,Busy,16,1449,105,Low,True,"Urdu, Roman Urdu",(732)517-5050x4118,patrickjennings@gmail.com,2024-03-04
49167,Gregory Beautician Services,Beautician,Peshawar,University Town,"University Town, Peshawar",26.526212,70.891841,3.3,Available Soon,18,2169,13,Medium,False,"English, Urdu, Roman Urdu",001-609-983-8093x2495,sreed@yahoo.com,2023-10-17
49168,Sarah Plumber Services,Plumber,Islamabad,I-8,"I-8, Islamabad",25.625024,73.163715,4.2,Offline,20,4016,87,High,True,"English, Urdu, Roman Urdu",001-729-930-2589x382,ibyrd@jones-johnson.com,2025-03-05
49169,Michael Computer Technician Services,Computer Technician,Islamabad,I-8,"I-8, Islamabad",29.291211,73.819366,4.3,Busy,15,1792,19,Low,False,"English, Urdu, Roman Urdu",697-758-4733x9345,griffinlisa@horne.com,2023-12-15
49170,Denise Mechanic Services,Mechanic,Rawalpindi,Chaklala,"Chaklala, Rawalpindi",24.810481,68.880724,3.3,Busy,8,1390,74,Medium,False,"English, Urdu",(511)241-8117x12500,wmcdaniel@ryan.com,2024-12-31
49171,Amanda AC Technician Services,AC Technician,Islamabad,Bahria Town,"Bahria Town, Islamabad",30.638933,70.390708,4.8,Available,4,2390,50,Medium,False,Urdu,051-844-3198,xpeters@yahoo.com,2024-09-04
49172,Laurie Tutor Services,Tutor,Lahore,DHA,"DHA, Lahore",26.007111,71.962011,4.1,Available,3,1333,96,Medium,False,English,548.500.4603x275,keith23@hotmail.com,2022-10-12
49173,Daisy Plumber Services,Plumber,Karachi,Nazimabad,"Nazimabad, Karachi",31.424489,72.792493,3.9,Available Soon,19,609,68,High,True,"English, Urdu, Roman Urdu",(579)511-1138,woodsdavid@yahoo.com,2022-12-16
49174,Kristopher AC Technician Services,AC Technician,Faisalabad,Peoples Colony,"Peoples Colony, Faisalabad",24.767169,70.71413,3.1,Available,8,2190,94,Low,True,English,001-175-830-3774x8708,teresaboyle@gutierrez-lowe.info,2022-12-18
49175,David Painter Services,Painter,Karachi,Malir,"Malir, Karachi",29.240872,71.192976,4.5,Available Soon,19,2606,90,Low,True,Urdu,(059)311-6619x467,katherine52@yahoo.com,2023-09-16
49176,Kevin Home Tutor Services,Home Tutor,Islamabad,Blue Area,"Blue Area, Islamabad",25.101328,67.609198,3.8,Available Soon,13,1325,117,Medium,False,"English, Urdu",9145033898,kserrano@yahoo.com,2025-11-03
49177,Sandra Beautician Services,Beautician,Islamabad,I-8,"I-8, Islamabad",31.875094,71.584985,4.9,Available,16,1579,24,Low,True,Urdu,(650)001-7914x39064,john05@gmail.com,2024-07-03
49178,Lisa Cleaning Service Services,Cleaning Service,Rawalpindi,Bahria Town,"Bahria Town, Rawalpindi",25.985375,72.805866,4.0,Available Soon,6,3312,58,High,True,Urdu,(048)397-3283x33609,imccarthy@bates-hood.info,2025-12-01
49179,Antonio Water Tank Cleaner Services,Water Tank Cleaner,Islamabad,G-13,"G-13, Islamabad",33.381213,68.195637,4.4,Offline,4,4848,21,Medium,True,Urdu,001-688-403-4201x27294,diane96@hotmail.com,2024-02-09
49180,Hayley Carpenter Services,Carpenter,Islamabad,Blue Area,"Blue Area, Islamabad",29.720184,73.609745,3.3,Busy,4,4271,103,Low,False,"Urdu, Roman Urdu",377.162.8321,elizabeth26@adams.com,2022-11-13
49181,Brandon Cleaning Service Services,Cleaning Service,Islamabad,Blue Area,"Blue Area, Islamabad",26.371208,72.543413,4.3,Available Soon,8,4129,39,High,True,"English, Urdu",284-025-8389,vstewart@zamora-thomas.com,2024-05-27
49182,Mark Water Tank Cleaner Services,Water Tank Cleaner,Faisalabad,D Ground,"D Ground, Faisalabad",31.915983,68.538496,3.7,Available Soon,18,4295,103,Medium,False,"English, Urdu, Roman Urdu",(533)967-5442x6938,trevorchapman@hotmail.com,2023-05-07
49183,Joann Painter Services,Painter,Karachi,Gulshan,"Gulshan, Karachi",31.124087,73.556417,4.9,Available Soon,14,581,18,High,True,Urdu,(716)413-7572x92704,randybradford@hernandez-dean.com,2023-01-13
49184,Victoria Water Tank Cleaner Services,Water Tank Cleaner,Rawalpindi,Saddar,"Saddar, Rawalpindi",28.082795,73.604121,4.2,Available Soon,15,2968,77,High,False,Urdu,(115)957-7108x1464,jessicalindsey@gmail.com,2023-08-10
49185,Eric AC Technician Services,AC Technician,Rawalpindi,PWD,"PWD, Rawalpindi",25.295104,72.460389,4.7,Available,7,4642,107,Low,False,Roman Urdu,160.460.1203,goconnell@hotmail.com,2022-04-18
49186,Christina AC Technician Services,AC Technician,Lahore,Model Town,"Model Town, Lahore",25.680594,70.764675,3.7,Busy,20,3141,43,Low,False,"English, Urdu, Roman Urdu",579.834.1286,lisahill@yahoo.com,2025-03-21
49187,Nathaniel Computer Technician Services,Computer Technician,Faisalabad,Madina Town,"Madina Town, Faisalabad",26.445671,71.939448,4.2,Offline,11,4579,32,Medium,True,Urdu,672.393.0355x7184,arthur56@hotmail.com,2024-09-17
49188,Chris Mechanic Services,Mechanic,Lahore,Bahria Town,"Bahria Town, Lahore",30.857237,72.193864,4.6,Available,1,905,71,High,True,"English, Urdu, Roman Urdu",101.399.9856,nelsonmichael@ballard.com,2026-01-05
49189,Robert Electrician Services,Electrician,Rawalpindi,Bahria Town,"Bahria Town, Rawalpindi",28.797944,70.628357,3.8,Available,5,2446,91,Low,True,Urdu,001-305-708-3457x48948,jaclyncameron@smith.com,2025-08-28
49190,Lauren Beautician Services,Beautician,Rawalpindi,Chaklala,"Chaklala, Rawalpindi",33.586915,68.304348,3.4,Busy,18,1981,34,Low,True,English,+1-497-082-9273,uacosta@smith.biz,2025-10-10
49191,Juan Computer Technician Services,Computer Technician,Lahore,Gulberg,"Gulberg, Lahore",33.073007,70.143432,4.6,Available Soon,14,3953,57,Medium,False,"Urdu, Roman Urdu",+1-936-395-7485x78667,ryanrivera@yahoo.com,2023-11-29
49192,Sarah Mechanic Services,Mechanic,Lahore,Model Town,"Model Town, Lahore",33.752971,67.962135,4.2,Offline,3,3277,32,Medium,False,"English, Urdu",046-594-9416,janice09@white.com,2024-04-01
49193,Brenda Appliance Repair Services,Appliance Repair,Peshawar,Hayatabad,"Hayatabad, Peshawar",27.687043,73.915442,4.8,Busy,20,4593,34,Low,True,"English, Urdu, Roman Urdu",817.463.7186x075,smithbenjamin@edwards.com,2023-03-13
49194,Michelle Mechanic Services,Mechanic,Rawalpindi,PWD,"PWD, Rawalpindi",30.331682,71.507767,3.2,Available Soon,11,1072,82,Low,False,Roman Urdu,2907649652,justin66@gmail.com,2024-09-17
49195,Yolanda Home Tutor Services,Home Tutor,Islamabad,Bahria Town,"Bahria Town, Islamabad",33.723086,68.228948,4.8,Available Soon,8,1763,120,High,True,"English, Urdu",1992900861,daviesamanda@hotmail.com,2023-09-10
49196,Lawrence AC Technician Services,AC Technician,Islamabad,Blue Area,"Blue Area, Islamabad",31.547585,68.943731,3.4,Busy,1,4081,40,Low,False,Urdu,001-908-006-9136x984,ogarza@gmail.com,2022-08-09
49197,Brian Mobile Repair Services,Mobile Repair,Karachi,Clifton,"Clifton, Karachi",33.568077,70.599967,4.6,Available,1,1711,61,Medium,True,"English, Urdu",289-170-6047,elizabethgarcia@hotmail.com,2024-11-02
49198,Amy Computer Technician Services,Computer Technician,Lahore,Model Town,"Model Town, Lahore",29.60453,67.053438,3.9,Available Soon,8,2050,82,Medium,True,"English, Urdu",(356)830-1984x97076,johnchapman@freeman-gonzalez.com,2024-02-07
49199,Courtney Beautician Services,Beautician,Faisalabad,D Ground,"D Ground, Faisalabad",27.508396,72.722828,3.6,Available,14,3166,45,High,False,"Urdu, Roman Urdu",(474)008-5658x20404,nicole70@chavez.com,2024-08-30
49200,Janet Cleaning Service Services,Cleaning Service,Rawalpindi,Bahria Town,"Bahria Town, Rawalpindi",32.792211,69.607408,3.0,Offline,13,1332,17,High,True,English,(421)792-9936x8051,fcrawford@gmail.com,2023-04-09
49201,Margaret Cleaning Service Services,Cleaning Service,Islamabad,Blue Area,"Blue Area, Islamabad",30.791839,67.643763,3.2,Available Soon,15,1116,26,High,False,"English, Urdu",160-014-9203,trevorsmith@pratt.org,2022-05-07
49202,Julie Computer Technician Services,Computer Technician,Peshawar,University Town,"University Town, Peshawar",25.466952,72.197139,3.2,Busy,9,4329,44,High,True,Urdu,804-235-8380x67358,julieyates@lyons-thomas.org,2022-11-25
49203,Lori Mechanic Services,Mechanic,Rawalpindi,Bahria Town,"Bahria Town, Rawalpindi",26.866334,68.290644,4.7,Available Soon,9,953,37,Low,False,Roman Urdu,681-302-8344x94393,iscott@yahoo.com,2022-09-14
49204,Stephanie Cleaning Service Services,Cleaning Service,Peshawar,University Town,"University Town, Peshawar",30.507844,67.652931,3.5,Available Soon,4,4154,94,Medium,False,"English, Urdu, Roman Urdu",+1-974-087-3941x8313,ronaldhobbs@mccormick-hopkins.org,2026-03-23
49205,Gloria AC Technician Services,AC Technician,Karachi,Nazimabad,"Nazimabad, Karachi",28.189225,70.104555,4.5,Available Soon,20,856,16,Medium,True,English,010.044.9092,walkermichelle@guzman.com,2024-03-21
49206,Darren Appliance Repair Services,Appliance Repair,Karachi,Korangi,"Korangi, Karachi",30.069353,72.221803,4.5,Available Soon,19,175,113,High,True,"Urdu, Roman Urdu",014.292.6756x325,gjohnson@mitchell.com,2022-07-10
49207,Elizabeth Mobile Repair Services,Mobile Repair,Karachi,Nazimabad,"Nazimabad, Karachi",26.982193,67.087062,4.8,Available,3,142,75,Medium,False,Roman Urdu,243-866-0036,xguzman@calderon.biz,2023-07-10
49208,Lisa Computer Technician Services,Computer Technician,Peshawar,Cantt,"Cantt, Peshawar",33.990671,67.224579,3.2,Busy,1,1889,88,Medium,True,"English, Urdu, Roman Urdu",(175)728-0655,dennisroberts@white.com,2023-07-13
49209,Christina Painter Services,Painter,Islamabad,F-10,"F-10, Islamabad",31.325956,72.761567,5.0,Available,19,2606,81,Medium,True,"English, Urdu",674-680-9276,james63@parker-powell.com,2025-03-04
49210,Cynthia Water Tank Cleaner Services,Water Tank Cleaner,Islamabad,I-8,"I-8, Islamabad",27.116425,70.347265,3.7,Offline,20,1096,88,Low,False,English,(850)925-2998x655,daisycooper@bennett.biz,2024-05-13
49211,Michael Electrician Services,Electrician,Rawalpindi,Saddar,"Saddar, Rawalpindi",27.303541,68.895442,3.6,Available Soon,18,3863,37,Low,False,English,466.890.0246x2451,jgonzales@yahoo.com,2025-09-10
49212,Karen Appliance Repair Services,Appliance Repair,Islamabad,F-10,"F-10, Islamabad",25.750169,71.662766,4.6,Available Soon,20,642,13,High,True,Urdu,001-972-987-0169,david96@wells.com,2024-04-16
49213,James Carpenter Services,Carpenter,Rawalpindi,Saddar,"Saddar, Rawalpindi",33.360299,69.675648,3.1,Available,3,3769,93,High,True,English,001-654-576-4547x86859,tortiz@gmail.com,2024-10-23
49214,Holly Mobile Repair Services,Mobile Repair,Karachi,Nazimabad,"Nazimabad, Karachi",28.368208,72.487818,4.1,Available,12,4570,13,Low,False,Urdu,(031)481-5018x8141,dgentry@castaneda-moran.org,2024-05-19
49215,Steven Beautician Services,Beautician,Faisalabad,Peoples Colony,"Peoples Colony, Faisalabad",30.334632,73.337171,3.3,Available Soon,1,2319,106,Medium,False,"English, Urdu",+1-757-410-7553,jimallen@hotmail.com,2023-11-15
49216,Tammie Electrician Services,Electrician,Lahore,Gulberg,"Gulberg, Lahore",29.983664,72.424769,3.2,Offline,20,4005,91,High,False,English,001-393-470-0335x398,brianerickson@gmail.com,2024-08-11
49217,Marc Computer Technician Services,Computer Technician,Karachi,Korangi,"Korangi, Karachi",24.313653,72.396707,5.0,Available Soon,19,4858,19,High,False,"English, Urdu",001-866-837-2377x32044,michael24@jenkins.com,2022-06-30
49218,John Appliance Repair Services,Appliance Repair,Karachi,Gulshan,"Gulshan, Karachi",26.476382,69.900315,3.1,Offline,19,1386,18,Medium,True,Roman Urdu,(177)629-2017x696,mkelly@coffey.com,2024-12-14
49219,Jeremy Beautician Services,Beautician,Islamabad,Blue Area,"Blue Area, Islamabad",25.4151,73.558681,4.4,Busy,11,4569,67,Low,True,"English, Urdu, Roman Urdu",155-178-6150,christine55@sanchez.com,2023-04-10
49220,Kimberly Tutor Services,Tutor,Rawalpindi,Bahria Town,"Bahria Town, Rawalpindi",29.370685,69.689215,3.6,Busy,6,2895,69,High,False,English,489.081.8946x79295,econley@allen.org,2024-09-10
49221,Jason Mobile Repair Services,Mobile Repair,Rawalpindi,PWD,"PWD, Rawalpindi",27.454048,69.803342,4.4,Available,10,3227,8,High,True,English,001-921-778-4968x706,torrestyler@gmail.com,2024-05-22
49222,Wesley Mobile Repair Services,Mobile Repair,Peshawar,University Town,"University Town, Peshawar",25.203969,67.452134,3.1,Available Soon,14,369,83,Low,True,"English, Urdu",+1-881-029-9970x07515,keithelliott@hutchinson.com,2022-10-26
49223,Rachel Cleaning Service Services,Cleaning Service,Peshawar,Hayatabad,"Hayatabad, Peshawar",26.64492,70.520801,3.8,Offline,13,1713,67,Medium,True,"Urdu, Roman Urdu",730.289.7567x35250,megan92@gmail.com,2025-04-01
49224,Kristen Appliance Repair Services,Appliance Repair,Rawalpindi,PWD,"PWD, Rawalpindi",29.91054,72.469268,4.1,Available Soon,18,4691,36,Medium,False,"English, Urdu, Roman Urdu",668.691.9963x002,wmartin@anderson.com,2024-09-17
49225,Barbara Appliance Repair Services,Appliance Repair,Faisalabad,Peoples Colony,"Peoples Colony, Faisalabad",24.222676,71.865416,3.6,Offline,4,2709,88,Low,False,Urdu,850.446.2087,mgarcia@hughes-white.com,2024-12-08
49226,Erin Electrician Services,Electrician,Karachi,Clifton,"Clifton, Karachi",31.647209,73.962938,4.1,Offline,13,22,114,Medium,True,"English, Urdu",667-680-0025,christopherchavez@gomez-martin.com,2024-01-30
49227,Brittany Appliance Repair Services,Appliance Repair,Lahore,DHA,"DHA, Lahore",28.628189,73.236219,4.2,Available Soon,8,3470,95,Medium,True,English,+1-460-857-3160x94282,davidfernandez@jones-gilbert.com,2023-05-20
49228,Elizabeth Carpenter Services,Carpenter,Peshawar,Hayatabad,"Hayatabad, Peshawar",26.728632,67.550539,3.0,Offline,6,963,25,Low,True,Urdu,001-801-058-3695x857,ewingzachary@yahoo.com,2022-09-21
49229,Roy Cleaning Service Services,Cleaning Service,Peshawar,Hayatabad,"Hayatabad, Peshawar",28.877559,68.725639,3.1,Available,7,142,110,High,True,English,001-900-536-2163x91542,stephenfarmer@gmail.com,2025-10-31
49230,Lisa Mobile Repair Services,Mobile Repair,Peshawar,Cantt,"Cantt, Peshawar",28.22973,73.598231,3.3,Available Soon,1,3497,25,Medium,False,Roman Urdu,001-189-218-9198x26796,debralane@sims.com,2022-09-21
49231,Brian Mobile Repair Services,Mobile Repair,Rawalpindi,Bahria Town,"Bahria Town, Rawalpindi",31.258696,67.585702,3.7,Available Soon,7,4961,117,Low,False,"English, Urdu",+1-365-295-5097x98443,sroberts@hotmail.com,2026-04-03
49232,Pamela AC Technician Services,AC Technician,Faisalabad,D Ground,"D Ground, Faisalabad",27.353547,67.065745,3.7,Available,4,4363,27,High,True,Roman Urdu,(356)244-2857,lewisrandall@collins.biz,2025-10-02
49233,Bruce Carpenter Services,Carpenter,Lahore,Gulberg,"Gulberg, Lahore",29.016248,73.231834,3.6,Available,11,1011,66,Medium,True,"English, Urdu, Roman Urdu",3323561563,valenzuelaautumn@hotmail.com,2026-04-14
49234,Kevin Appliance Repair Services,Appliance Repair,Karachi,Malir,"Malir, Karachi",33.822602,67.226999,4.7,Busy,2,4329,80,High,False,Urdu,(545)462-5048x893,linda66@yahoo.com,2022-11-12
49235,Alexis Beautician Services,Beautician,Islamabad,F-10,"F-10, Islamabad",30.952046,70.816998,4.8,Busy,17,1533,9,Low,False,"English, Urdu",+1-369-866-8340x89323,olittle@gmail.com,2025-03-28
49236,Kristy Plumber Services,Plumber,Faisalabad,Peoples Colony,"Peoples Colony, Faisalabad",31.669993,72.628775,3.2,Busy,14,1220,82,Low,True,Roman Urdu,311-997-5407x577,wongryan@hotmail.com,2023-03-17
49237,Kristin Painter Services,Painter,Islamabad,Blue Area,"Blue Area, Islamabad",26.449788,73.054415,3.6,Available,9,2208,17,Medium,True,English,(368)023-8494x5917,coxjerry@cabrera.com,2026-01-31
49238,Ian Plumber Services,Plumber,Rawalpindi,Bahria Town,"Bahria Town, Rawalpindi",26.30162,70.88095,4.8,Available,8,4494,76,High,False,Roman Urdu,001-788-949-7458x94607,sandersdavid@thomas.org,2025-04-21
49239,Karen AC Technician Services,AC Technician,Islamabad,F-10,"F-10, Islamabad",29.214841,73.772196,4.2,Available Soon,7,4861,15,Low,False,"English, Urdu",+1-265-815-0597,amandathomas@gmail.com,2023-02-16
49240,Kyle Electrician Services,Electrician,Faisalabad,Madina Town,"Madina Town, Faisalabad",30.730915,68.690725,3.2,Offline,3,2429,78,Low,True,"Urdu, Roman Urdu",+1-971-551-3876x28320,emills@smith-bray.com,2026-02-20
49241,Cassandra Mobile Repair Services,Mobile Repair,Faisalabad,Peoples Colony,"Peoples Colony, Faisalabad",31.614876,69.218214,4.7,Busy,18,2418,104,Medium,True,"English, Urdu, Roman Urdu",+1-687-409-5823x90742,kellyholt@hotmail.com,2024-09-14
49242,Warren AC Technician Services,AC Technician,Peshawar,Hayatabad,"Hayatabad, Peshawar",24.511727,69.723268,4.1,Busy,18,752,80,High,False,Urdu,5608033254,acherry@clark-thomas.org,2023-06-15
49243,Karen Carpenter Services,Carpenter,Islamabad,Bahria Town,"Bahria Town, Islamabad",31.099816,67.929766,3.7,Available,13,3820,42,Medium,False,"Urdu, Roman Urdu",(979)632-9409x338,macdonaldryan@baker-hamilton.com,2023-05-26
49244,Peggy Carpenter Services,Carpenter,Faisalabad,Peoples Colony,"Peoples Colony, Faisalabad",25.422736,68.940063,3.6,Offline,4,4362,104,Medium,False,"English, Urdu",631.620.5577x0540,hjones@hotmail.com,2023-06-03
49245,Jared Electrician Services,Electrician,Peshawar,Hayatabad,"Hayatabad, Peshawar",24.35113,70.830169,4.9,Offline,6,826,89,High,True,English,001-854-604-2492x8805,pricejack@hotmail.com,2024-10-14
49246,Crystal Appliance Repair Services,Appliance Repair,Faisalabad,Peoples Colony,"Peoples Colony, Faisalabad",26.133,69.813673,4.9,Busy,16,4953,10,High,False,"English, Urdu, Roman Urdu",001-259-242-5113x082,joygreen@graham.com,2024-12-10
49247,Matthew Mobile Repair Services,Mobile Repair,Lahore,Bahria Town,"Bahria Town, Lahore",32.458389,67.000766,5.0,Available Soon,4,3610,116,High,False,"English, Urdu",(096)793-7848x441,richard52@yahoo.com,2022-06-28
49248,Melissa Beautician Services,Beautician,Lahore,Bahria Town,"Bahria Town, Lahore",27.63191,69.930908,3.3,Offline,11,1794,78,Low,False,"English, Urdu, Roman Urdu",812-018-8428x743,markferguson@yahoo.com,2022-04-06
49249,Mary Cleaning Service Services,Cleaning Service,Karachi,Clifton,"Clifton, Karachi",28.849772,72.302801,3.2,Available,10,4502,73,Low,False,English,001.505.7325,scottcarey@gmail.com,2024-11-11
49250,Jose Cleaning Service Services,Cleaning Service,Karachi,DHA,"DHA, Karachi",32.914923,68.166182,4.8,Offline,2,4110,24,Low,False,"Urdu, Roman Urdu",607-872-0677,kmiller@yahoo.com,2025-09-15
